# STATION: G3425
# STATION NAME: GW3425 SAN MARCOS
# LATITUDE: 29.89283
# LONGITUDE: -97.93133
# ELEVATION [ft]: 603.0
# STATE: TX
Station_ID, Date_Time, altimeter_set_1,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,wind_gust_set_1,solar_radiation_set_1,precip_accum_24_hour_set_1,precip_accum_since_local_midnight_set_1,wind_chill_set_1d,wind_cardinal_direction_set_1d,heat_index_set_1d,dew_point_temperature_set_1d,pressure_set_1d,sea_level_pressure_set_1d
,,INHG,Fahrenheit,%,Miles/hour,Degrees,Miles/hour,W/m**2,Inches,Inches,Fahrenheit,code,Fahrenheit,Fahrenheit,INHG,INHG
G3425,05/24/2023 10:46 CDT,30.01,76.0,73.0,2.0,23.0,3.0,295.0,0.98,0.98,,NNE,,66.7,29.36,29.99
G3425,05/24/2023 10:56 CDT,30.0,77.0,74.0,1.0,203.0,2.0,724.0,0.98,0.98,,SSW,,68.06,29.35,29.98
G3425,05/24/2023 11:06 CDT,29.99,78.0,69.0,2.0,315.0,3.0,773.0,0.98,0.98,,NW,,66.99,29.34,29.96
G3425,05/24/2023 11:16 CDT,30.0,79.0,70.0,3.0,0.0,5.99,680.0,0.98,0.98,,N,,68.36,29.35,29.97
G3425,05/24/2023 11:26 CDT,30.0,79.0,69.0,2.0,0.0,3.0,714.0,0.98,0.98,,N,,67.95,29.35,29.97
G3425,05/24/2023 11:36 CDT,29.99,80.0,65.0,2.0,248.0,4.0,770.0,0.98,0.98,,WSW,,67.17,29.34,29.96
G3425,05/24/2023 11:46 CDT,29.99,81.0,64.0,2.0,248.0,2.0,798.0,0.98,0.98,,WSW,83.66,67.67,29.34,29.96
G3425,05/24/2023 11:56 CDT,29.99,82.0,63.0,2.0,225.0,3.0,814.0,0.98,0.98,,SW,84.99,68.16,29.34,29.96
G3425,05/24/2023 12:06 CDT,29.98,82.0,63.0,1.0,248.0,2.0,828.0,0.98,0.98,,WSW,84.99,68.16,29.33,29.95
G3425,05/24/2023 12:14 CDT,29.99,83.0,61.0,3.0,203.0,4.0,844.0,0.98,0.98,,SSW,86.14,68.17,29.34,29.96
G3425,05/24/2023 12:16 CDT,29.99,83.0,62.0,2.0,0.0,5.0,849.0,0.98,0.98,,N,86.37,68.64,29.34,29.96
G3425,05/24/2023 12:19 CDT,29.99,84.0,61.0,5.0,225.0,8.0,851.0,0.98,0.98,,SW,87.79,69.12,29.34,29.96
G3425,05/24/2023 12:20 CDT,29.99,84.0,57.0,5.99,225.0,8.0,851.0,0.98,0.98,,SW,86.75,67.15,29.34,29.96
G3425,05/24/2023 12:24 CDT,29.99,83.0,61.0,2.0,270.0,3.0,889.0,0.98,0.98,,W,86.14,68.17,29.34,29.96
G3425,05/24/2023 12:26 CDT,29.99,84.0,60.0,2.0,270.0,3.0,942.0,0.98,0.98,,W,87.52,68.63,29.34,29.96
G3425,05/24/2023 12:28 CDT,29.99,84.0,59.0,3.0,225.0,5.0,990.0,0.98,0.98,,SW,87.26,68.15,29.34,29.96
G3425,05/24/2023 12:38 CDT,29.99,84.0,60.0,3.0,0.0,4.0,886.0,0.98,0.98,,N,87.52,68.63,29.34,29.96
G3425,05/24/2023 12:48 CDT,30.0,85.0,60.0,2.0,338.0,4.0,940.0,0.98,0.98,,NNW,89.25,69.58,29.35,29.97
G3425,05/24/2023 12:58 CDT,29.99,86.0,55.0,2.0,0.0,4.0,287.0,0.98,0.98,,N,89.4,67.98,29.34,29.95
G3425,05/24/2023 13:08 CDT,30.0,85.0,54.0,5.0,0.0,11.0,288.0,0.98,0.98,,N,87.5,66.52,29.35,29.97
G3425,05/24/2023 13:18 CDT,30.0,83.0,57.0,4.0,45.0,5.99,288.0,0.98,0.98,,NE,85.26,66.21,29.35,29.97
G3425,05/24/2023 13:28 CDT,30.0,81.0,59.0,3.0,113.0,5.99,153.0,0.98,0.98,,ESE,82.92,65.32,29.35,29.97
G3425,05/24/2023 13:38 CDT,30.0,79.0,61.0,2.0,45.0,5.0,123.0,0.98,0.98,,NE,,64.39,29.35,29.97
G3425,05/24/2023 13:48 CDT,30.0,78.0,65.0,2.0,0.0,5.0,197.0,0.98,0.98,,N,,65.26,29.35,29.97
G3425,05/24/2023 13:58 CDT,29.99,78.0,67.0,1.0,0.0,2.0,452.0,0.98,0.98,,N,,66.13,29.34,29.96
G3425,05/24/2023 14:08 CDT,29.98,79.0,66.0,5.0,0.0,5.99,457.0,0.98,0.98,,N,,66.66,29.33,29.95
G3425,05/24/2023 14:18 CDT,29.98,79.0,66.0,3.0,23.0,4.0,520.0,0.98,0.98,,NNE,,66.66,29.33,29.95
G3425,05/24/2023 14:28 CDT,29.97,80.0,63.0,2.0,315.0,2.0,603.0,0.98,0.98,,NW,,66.26,29.32,29.94
G3425,05/24/2023 14:38 CDT,29.95,81.0,62.0,1.0,158.0,2.0,476.0,0.98,0.98,,SSE,83.35,66.75,29.3,29.92
G3425,05/24/2023 14:48 CDT,29.94,81.0,58.0,1.0,90.0,2.0,543.0,0.98,0.98,,E,82.78,64.83,29.29,29.91
G3425,05/24/2023 14:58 CDT,29.94,81.0,62.0,3.0,113.0,4.0,425.0,0.98,0.98,,ESE,83.35,66.75,29.29,29.91
G3425,05/24/2023 15:08 CDT,29.93,80.0,65.0,3.0,135.0,4.0,292.0,0.98,0.98,,SE,,67.17,29.28,29.9
G3425,05/24/2023 15:18 CDT,29.93,79.0,69.0,4.0,90.0,7.0,181.0,0.98,0.98,,E,,67.95,29.28,29.9
G3425,05/24/2023 15:28 CDT,29.94,77.0,73.0,3.0,338.0,4.0,865.0,0.98,0.98,,NNW,,67.66,29.29,29.92
G3425,05/24/2023 15:38 CDT,29.96,77.0,73.0,4.0,0.0,5.0,793.0,0.98,0.98,,N,,67.66,29.31,29.94
G3425,05/24/2023 15:48 CDT,29.96,78.0,71.0,5.0,0.0,11.0,374.0,0.98,0.98,,N,,67.82,29.31,29.93
G3425,05/24/2023 15:58 CDT,29.96,77.0,70.0,5.99,0.0,8.0,285.0,0.98,0.98,,N,,66.44,29.31,29.94
G3425,05/24/2023 16:08 CDT,29.96,77.0,70.0,2.0,90.0,3.0,318.0,0.98,0.98,,E,,66.44,29.31,29.94
G3425,05/24/2023 16:18 CDT,29.96,78.0,68.0,4.0,68.0,5.0,698.0,0.98,0.98,,ENE,,66.56,29.31,29.93
G3425,05/24/2023 16:28 CDT,29.95,80.0,62.0,5.0,0.0,10.0,652.0,0.98,0.98,,N,,65.8,29.3,29.92
G3425,05/24/2023 16:38 CDT,29.95,80.0,63.0,5.0,0.0,7.0,619.0,0.98,0.98,,N,,66.26,29.3,29.92
G3425,05/24/2023 16:48 CDT,29.95,81.0,62.0,3.0,0.0,4.0,591.0,0.98,0.98,,N,83.35,66.75,29.3,29.92
G3425,05/24/2023 16:58 CDT,29.95,81.0,63.0,2.0,68.0,3.0,564.0,0.98,0.98,,ENE,83.5,67.21,29.3,29.92
G3425,05/24/2023 17:08 CDT,29.95,81.0,61.0,4.0,0.0,5.99,536.0,0.98,0.98,,N,83.21,66.28,29.3,29.92
G3425,05/24/2023 17:18 CDT,29.94,81.0,60.0,0.0,,1.0,504.0,0.98,0.98,,,83.06,65.8,29.29,29.91
G3425,05/24/2023 17:28 CDT,29.93,82.0,59.0,1.0,315.0,2.0,476.0,0.98,0.98,,NW,84.25,66.26,29.28,29.9
G3425,05/24/2023 17:38 CDT,29.93,82.0,58.0,3.0,0.0,5.99,450.0,0.98,0.98,,N,84.07,65.77,29.28,29.9
G3425,05/24/2023 17:48 CDT,29.92,82.0,59.0,1.0,23.0,3.0,418.0,0.98,0.98,,NNE,84.25,66.26,29.27,29.89
G3425,05/24/2023 17:58 CDT,29.92,82.0,58.0,2.0,315.0,3.0,387.0,0.98,0.98,,NW,84.07,65.77,29.27,29.89
G3425,05/24/2023 18:08 CDT,29.91,82.0,58.0,3.0,68.0,5.0,355.0,0.98,0.98,,ENE,84.07,65.77,29.26,29.88
G3425,05/24/2023 18:18 CDT,29.91,82.0,59.0,3.0,0.0,4.0,309.0,0.98,0.98,,N,84.25,66.26,29.26,29.88
G3425,05/24/2023 18:28 CDT,29.9,82.0,59.0,2.0,45.0,2.0,295.0,0.98,0.98,,NE,84.25,66.26,29.25,29.87
G3425,05/24/2023 18:38 CDT,29.91,83.0,58.0,1.0,23.0,1.0,263.0,0.98,0.98,,NNE,85.48,66.71,29.26,29.88
G3425,05/24/2023 18:48 CDT,29.91,82.0,58.0,1.0,0.0,2.0,234.0,0.98,0.98,,N,84.07,65.77,29.26,29.88
G3425,05/24/2023 18:58 CDT,29.9,82.0,60.0,0.0,,1.0,200.0,0.98,0.98,,,84.43,66.75,29.25,29.87
G3425,05/24/2023 19:08 CDT,29.9,82.0,60.0,2.0,68.0,3.0,163.0,0.98,0.98,,ENE,84.43,66.75,29.25,29.87
G3425,05/24/2023 19:18 CDT,29.9,82.0,62.0,2.0,68.0,4.0,125.0,0.98,0.98,,ENE,84.8,67.7,29.25,29.87
G3425,05/24/2023 19:28 CDT,29.91,81.0,64.0,1.0,0.0,2.0,28.0,0.98,0.98,,N,83.66,67.67,29.26,29.88
G3425,05/24/2023 19:38 CDT,29.9,80.0,65.0,0.0,,1.0,26.0,0.98,0.98,,,,67.17,29.25,29.87
G3425,05/24/2023 19:48 CDT,29.91,79.0,66.0,0.0,,1.0,23.0,0.98,0.98,,,,66.66,29.26,29.88
G3425,05/24/2023 19:58 CDT,29.91,78.0,69.0,1.0,23.0,2.0,19.0,0.98,0.98,,NNE,,66.99,29.26,29.88
G3425,05/24/2023 20:08 CDT,29.91,78.0,69.0,1.0,0.0,2.0,12.0,0.98,0.98,,N,,66.99,29.26,29.88
G3425,05/24/2023 20:18 CDT,29.92,77.0,71.0,1.0,68.0,1.0,0.0,0.98,0.98,,ENE,,66.85,29.27,29.9
G3425,05/24/2023 20:28 CDT,29.92,77.0,73.0,0.0,,0.0,0.0,0.98,0.98,,,,67.66,29.27,29.9
G3425,05/24/2023 20:38 CDT,29.93,76.0,74.0,0.0,,0.0,0.0,0.98,0.98,,,,67.09,29.28,29.91
G3425,05/24/2023 20:48 CDT,29.93,76.0,75.0,0.0,,0.0,0.0,0.98,0.98,,,,67.48,29.28,29.91
G3425,05/24/2023 20:58 CDT,29.93,75.0,77.0,0.0,,0.0,0.0,0.98,0.98,,,,67.28,29.28,29.91
G3425,05/24/2023 21:08 CDT,29.93,75.0,78.0,0.0,,0.0,0.0,0.98,0.98,,,,67.65,29.28,29.91
G3425,05/24/2023 21:18 CDT,29.93,74.0,79.0,0.0,,0.0,0.0,0.98,0.98,,,,67.05,29.28,29.91
G3425,05/24/2023 21:28 CDT,29.93,74.0,80.0,0.0,,0.0,0.0,0.98,0.98,,,,67.41,29.28,29.91
G3425,05/24/2023 21:38 CDT,29.93,73.0,81.0,0.0,,0.0,0.0,0.98,0.98,,,,66.8,29.28,29.91
G3425,05/24/2023 21:48 CDT,29.94,73.0,82.0,0.0,,0.0,0.0,0.98,0.98,,,,67.16,29.29,29.92
G3425,05/24/2023 21:58 CDT,29.94,73.0,83.0,0.0,,0.0,0.0,0.98,0.98,,,,67.51,29.29,29.92
G3425,05/24/2023 22:08 CDT,29.94,72.0,84.0,0.0,,0.0,0.0,0.98,0.98,,,,66.88,29.29,29.92
G3425,05/24/2023 22:18 CDT,29.95,72.0,85.0,0.0,,0.0,0.0,0.98,0.98,,,,67.22,29.3,29.93
G3425,05/24/2023 22:28 CDT,29.94,71.0,85.0,0.0,,0.0,0.0,0.98,0.98,,,,66.24,29.29,29.92
G3425,05/24/2023 22:38 CDT,29.95,71.0,85.0,0.0,,0.0,0.0,0.98,0.98,,,,66.24,29.3,29.93
G3425,05/24/2023 22:48 CDT,29.95,71.0,87.0,0.0,,0.0,0.0,0.98,0.98,,,,66.92,29.3,29.93
G3425,05/24/2023 22:58 CDT,29.95,70.0,87.0,0.0,,0.0,0.0,0.98,0.98,,,,65.93,29.3,29.93
G3425,05/24/2023 23:08 CDT,29.95,70.0,88.0,0.0,,0.0,0.0,0.98,0.98,,,,66.26,29.3,29.93
G3425,05/24/2023 23:18 CDT,29.95,70.0,88.0,0.0,,0.0,0.0,0.98,0.98,,,,66.26,29.3,29.93
G3425,05/24/2023 23:28 CDT,29.95,70.0,89.0,0.0,,0.0,0.0,0.98,0.98,,,,66.59,29.3,29.93
G3425,05/24/2023 23:38 CDT,29.96,70.0,89.0,0.0,,0.0,0.0,0.98,0.98,,,,66.59,29.31,29.94
G3425,05/24/2023 23:48 CDT,29.96,69.0,89.0,0.0,,0.0,0.0,0.98,0.98,,,,65.6,29.31,29.94
G3425,05/24/2023 23:58 CDT,29.96,69.0,88.0,0.0,,0.0,0.0,0.98,0.98,,,,65.28,29.31,29.94
G3425,05/25/2023 00:08 CDT,29.96,69.0,88.0,0.0,,0.0,0.0,0.98,0.0,,,,65.28,29.31,29.94
G3425,05/25/2023 00:18 CDT,29.96,69.0,89.0,0.0,,0.0,0.0,0.98,0.0,,,,65.6,29.31,29.94
G3425,05/25/2023 00:28 CDT,29.96,69.0,89.0,0.0,,0.0,0.0,0.98,0.0,,,,65.6,29.31,29.94
G3425,05/25/2023 00:38 CDT,29.96,69.0,89.0,0.0,,0.0,0.0,0.98,0.0,,,,65.6,29.31,29.94
G3425,05/25/2023 00:48 CDT,29.96,69.0,87.0,0.0,,2.0,0.0,0.98,0.0,,,,64.95,29.31,29.94
G3425,05/25/2023 00:58 CDT,29.96,69.0,87.0,0.0,,0.0,0.0,0.98,0.0,,,,64.95,29.31,29.94
G3425,05/25/2023 01:08 CDT,29.96,69.0,88.0,0.0,,0.0,0.0,0.98,0.0,,,,65.28,29.31,29.94
G3425,05/25/2023 01:18 CDT,29.95,69.0,87.0,0.0,,1.0,0.0,0.98,0.0,,,,64.95,29.3,29.93
G3425,05/25/2023 01:28 CDT,29.95,68.0,87.0,0.0,,1.0,0.0,0.98,0.0,,,,63.96,29.3,29.94
G3425,05/25/2023 01:38 CDT,29.95,68.0,88.0,0.0,,0.0,0.0,0.98,0.0,,,,64.29,29.3,29.94
G3425,05/25/2023 01:48 CDT,29.95,68.0,88.0,0.0,,0.0,0.0,0.98,0.0,,,,64.29,29.3,29.94
G3425,05/25/2023 01:58 CDT,29.95,68.0,89.0,0.0,,1.0,0.0,0.98,0.0,,,,64.62,29.3,29.94
G3425,05/25/2023 02:08 CDT,29.94,68.0,88.0,1.0,45.0,2.0,0.0,0.98,0.0,,NE,,64.29,29.29,29.93
G3425,05/25/2023 02:18 CDT,29.94,68.0,87.0,0.0,,1.0,0.0,0.98,0.0,,,,63.96,29.29,29.93
G3425,05/25/2023 02:28 CDT,29.95,68.0,88.0,0.0,,0.0,0.0,0.98,0.0,,,,64.29,29.3,29.94
G3425,05/25/2023 02:38 CDT,29.94,68.0,88.0,3.0,0.0,4.0,0.0,0.98,0.0,,N,,64.29,29.29,29.93
G3425,05/25/2023 02:48 CDT,29.94,69.0,87.0,1.0,0.0,3.0,0.0,0.98,0.0,,N,,64.95,29.29,29.92
G3425,05/25/2023 02:58 CDT,29.94,69.0,86.0,2.0,23.0,3.0,0.0,0.98,0.0,,NNE,,64.61,29.29,29.92
G3425,05/25/2023 03:08 CDT,29.94,69.0,86.0,0.0,,1.0,0.0,0.98,0.0,,,,64.61,29.29,29.92
G3425,05/25/2023 03:18 CDT,29.94,69.0,87.0,2.0,23.0,3.0,0.0,0.98,0.0,,NNE,,64.95,29.29,29.92
G3425,05/25/2023 03:28 CDT,29.94,69.0,86.0,1.0,0.0,2.0,0.0,0.98,0.0,,N,,64.61,29.29,29.92
G3425,05/25/2023 03:38 CDT,29.94,69.0,86.0,2.0,0.0,3.0,0.0,0.98,0.0,,N,,64.61,29.29,29.92
G3425,05/25/2023 03:48 CDT,29.93,69.0,87.0,2.0,0.0,3.0,0.0,0.9,0.0,,N,,64.95,29.28,29.91
G3425,05/25/2023 03:58 CDT,29.94,69.0,87.0,2.0,0.0,4.0,0.0,0.47,0.0,,N,,64.95,29.29,29.92
G3425,05/25/2023 04:08 CDT,29.93,69.0,87.0,2.0,0.0,4.0,0.0,0.36,0.0,,N,,64.95,29.28,29.91
G3425,05/25/2023 04:18 CDT,29.94,69.0,87.0,3.0,0.0,3.0,0.0,0.31,0.0,,N,,64.95,29.29,29.92
G3425,05/25/2023 04:28 CDT,29.94,69.0,87.0,2.0,0.0,3.0,0.0,0.3,0.0,,N,,64.95,29.29,29.92
G3425,05/25/2023 04:38 CDT,29.94,68.0,87.0,1.0,45.0,2.0,0.0,0.29,0.0,,NE,,63.96,29.29,29.93
G3425,05/25/2023 04:48 CDT,29.94,68.0,88.0,1.0,0.0,2.0,0.0,0.27,0.0,,N,,64.29,29.29,29.93
G3425,05/25/2023 04:58 CDT,29.94,68.0,88.0,0.0,,0.0,0.0,0.25,0.0,,,,64.29,29.29,29.93
G3425,05/25/2023 05:08 CDT,29.94,68.0,88.0,0.0,,1.0,0.0,0.24,0.0,,,,64.29,29.29,29.93
G3425,05/25/2023 05:18 CDT,29.94,68.0,89.0,1.0,23.0,3.0,0.0,0.23,0.0,,NNE,,64.62,29.29,29.93
G3425,05/25/2023 05:28 CDT,29.94,67.0,89.0,0.0,,1.0,0.0,0.19,0.0,,,,63.63,29.29,29.93
G3425,05/25/2023 05:38 CDT,29.94,67.0,90.0,0.0,,0.0,0.0,0.15,0.0,,,,63.95,29.29,29.93
G3425,05/25/2023 05:48 CDT,29.94,67.0,90.0,0.0,,0.0,0.0,0.11,0.0,,,,63.95,29.29,29.93
G3425,05/25/2023 05:58 CDT,29.94,67.0,91.0,0.0,,1.0,0.0,0.06,0.0,,,,64.27,29.29,29.93
G3425,05/25/2023 06:08 CDT,29.94,66.0,92.0,0.0,,1.0,0.0,0.01,0.0,,,,63.59,29.29,29.93
G3425,05/25/2023 06:18 CDT,29.94,66.0,92.0,1.0,0.0,3.0,0.0,0.01,0.0,,N,,63.59,29.29,29.93
G3425,05/25/2023 06:28 CDT,29.95,67.0,92.0,3.0,338.0,5.0,0.0,0.0,0.0,,NNW,,64.58,29.3,29.94
G3425,05/25/2023 06:38 CDT,29.96,67.0,92.0,1.0,0.0,2.0,0.0,0.0,0.0,,N,,64.58,29.31,29.95
G3425,05/25/2023 06:48 CDT,29.95,67.0,92.0,1.0,0.0,3.0,7.0,0.0,0.0,,N,,64.58,29.3,29.94
G3425,05/25/2023 06:58 CDT,29.96,67.0,92.0,1.0,315.0,2.0,18.0,0.0,0.0,,NW,,64.58,29.31,29.95
G3425,05/25/2023 07:08 CDT,29.96,67.0,92.0,2.0,45.0,4.0,22.0,0.0,0.0,,NE,,64.58,29.31,29.95
G3425,05/25/2023 07:18 CDT,29.96,67.0,92.0,2.0,315.0,4.0,35.0,0.0,0.0,,NW,,64.58,29.31,29.95
G3425,05/25/2023 07:28 CDT,29.96,67.0,92.0,2.0,0.0,3.0,42.0,0.0,0.0,,N,,64.58,29.31,29.95
G3425,05/25/2023 07:38 CDT,29.96,68.0,91.0,2.0,0.0,4.0,51.0,0.0,0.0,,N,,65.26,29.31,29.95
G3425,05/25/2023 07:48 CDT,29.96,69.0,90.0,3.0,0.0,4.0,62.0,0.0,0.0,,N,,65.93,29.31,29.94
G3425,05/25/2023 07:58 CDT,29.96,69.0,89.0,3.0,0.0,4.0,148.0,0.0,0.0,,N,,65.6,29.31,29.94
G3425,05/25/2023 08:08 CDT,29.97,70.0,87.0,2.0,0.0,4.0,181.0,0.0,0.0,,N,,65.93,29.32,29.95
G3425,05/25/2023 08:18 CDT,29.97,71.0,86.0,3.0,0.0,5.99,207.0,0.0,0.0,,N,,66.58,29.32,29.95
G3425,05/25/2023 08:28 CDT,29.98,71.0,85.0,4.0,0.0,5.0,295.0,0.0,0.0,,N,,66.24,29.33,29.96
G3425,05/25/2023 08:38 CDT,29.98,72.0,85.0,3.0,0.0,4.0,287.0,0.0,0.0,,N,,67.22,29.33,29.96
G3425,05/25/2023 08:48 CDT,29.98,72.0,84.0,2.0,0.0,4.0,315.0,0.0,0.0,,N,,66.88,29.33,29.96
G3425,05/25/2023 08:58 CDT,29.98,73.0,83.0,5.0,0.0,7.0,348.0,0.0,0.0,,N,,67.51,29.33,29.96
G3425,05/25/2023 09:08 CDT,29.99,73.0,83.0,2.0,113.0,3.0,380.0,0.0,0.0,,ESE,,67.51,29.34,29.97
G3425,05/25/2023 09:18 CDT,29.98,74.0,81.0,4.0,90.0,5.99,404.0,0.0,0.0,,E,,67.78,29.33,29.96
G3425,05/25/2023 09:28 CDT,29.99,75.0,81.0,2.0,90.0,4.0,446.0,0.0,0.0,,E,,68.75,29.34,29.97
G3425,05/25/2023 09:38 CDT,29.99,75.0,81.0,1.0,68.0,1.0,482.0,0.0,0.0,,ENE,,68.75,29.34,29.97
G3425,05/25/2023 09:48 CDT,29.99,75.0,79.0,4.0,338.0,8.0,503.0,0.0,0.0,,NNW,,68.02,29.34,29.97
G3425,05/25/2023 09:58 CDT,29.99,75.0,80.0,4.0,90.0,5.0,533.0,0.0,0.0,,E,,68.39,29.34,29.97
G3425,05/25/2023 10:08 CDT,29.99,76.0,79.0,3.0,0.0,4.0,522.0,0.0,0.0,,N,,69.0,29.34,29.97
G3425,05/25/2023 10:18 CDT,30.0,76.0,79.0,3.0,0.0,4.0,582.0,0.0,0.0,,N,,69.0,29.35,29.98
G3425,05/25/2023 10:28 CDT,30.0,77.0,78.0,4.0,90.0,5.0,626.0,0.0,0.0,,E,,69.6,29.35,29.98
G3425,05/25/2023 10:38 CDT,30.0,78.0,77.0,3.0,68.0,5.0,654.0,0.0,0.0,,ENE,,70.19,29.35,29.97
G3425,05/25/2023 10:48 CDT,30.0,78.0,75.0,3.0,90.0,5.0,413.0,0.0,0.0,,E,,69.42,29.35,29.97
G3425,05/25/2023 10:58 CDT,30.0,78.0,74.0,3.0,0.0,3.0,756.0,0.0,0.0,,N,,69.02,29.35,29.97
G3425,05/25/2023 11:08 CDT,30.0,80.0,72.0,2.0,0.0,4.0,766.0,0.0,0.0,,N,,70.15,29.35,29.97
G3425,05/25/2023 11:18 CDT,30.0,79.0,73.0,1.0,0.0,2.0,350.0,0.0,0.0,,N,,69.59,29.35,29.97
G3425,05/25/2023 11:28 CDT,30.01,80.0,73.0,0.0,,1.0,301.0,0.0,0.0,,,,70.56,29.36,29.98
G3425,05/25/2023 11:38 CDT,30.01,80.0,67.0,0.0,,1.0,297.0,0.0,0.0,,,,68.05,29.36,29.98
G3425,05/25/2023 11:48 CDT,30.01,80.0,68.0,2.0,338.0,3.0,320.0,0.0,0.0,,NNW,,68.48,29.36,29.98
G3425,05/25/2023 11:58 CDT,30.01,81.0,65.0,3.0,0.0,4.0,905.0,0.0,0.0,,N,83.81,68.12,29.36,29.98
G3425,05/25/2023 12:08 CDT,30.01,82.0,62.0,1.0,113.0,2.0,872.0,0.0,0.0,,ESE,84.8,67.7,29.36,29.98
G3425,05/25/2023 12:18 CDT,30.01,82.0,63.0,2.0,135.0,3.0,930.0,0.0,0.0,,SE,84.99,68.16,29.36,29.98
G3425,05/25/2023 12:28 CDT,30.01,82.0,62.0,4.0,0.0,5.99,694.0,0.0,0.0,,N,84.8,67.7,29.36,29.98
G3425,05/25/2023 12:38 CDT,30.01,81.0,63.0,5.0,0.0,7.0,726.0,0.0,0.0,,N,83.5,67.21,29.36,29.98
G3425,05/25/2023 12:48 CDT,30.0,82.0,61.0,4.0,90.0,4.0,766.0,0.0,0.0,,E,84.61,67.22,29.35,29.97
G3425,05/25/2023 12:58 CDT,30.01,83.0,62.0,1.0,315.0,2.0,675.0,0.0,0.0,,NW,86.37,68.64,29.36,29.98
G3425,05/25/2023 13:08 CDT,30.0,83.0,63.0,0.0,,1.0,376.0,0.0,0.0,,,86.61,69.11,29.35,29.97
G3425,05/25/2023 13:18 CDT,30.0,82.0,62.0,1.0,315.0,3.0,281.0,0.0,0.0,,NW,84.8,67.7,29.35,29.97
G3425,05/25/2023 13:28 CDT,30.0,82.0,62.0,1.0,23.0,3.0,480.0,0.0,0.0,,NNE,84.8,67.7,29.35,29.97
G3425,05/25/2023 13:38 CDT,30.0,82.0,63.0,4.0,0.0,5.99,332.0,0.0,0.0,,N,84.99,68.16,29.35,29.97
G3425,05/25/2023 13:48 CDT,30.0,82.0,64.0,1.0,338.0,2.0,533.0,0.0,0.0,,NNW,85.19,68.62,29.35,29.97
G3425,05/25/2023 13:58 CDT,30.0,82.0,62.0,3.0,0.0,4.0,457.0,0.0,0.0,,N,84.8,67.7,29.35,29.97
G3425,05/25/2023 14:08 CDT,30.0,82.0,63.0,1.0,68.0,2.0,464.0,0.0,0.0,,ENE,84.99,68.16,29.35,29.97
G3425,05/25/2023 14:18 CDT,30.0,82.0,59.0,3.0,0.0,4.0,443.0,0.0,0.0,,N,84.25,66.26,29.35,29.97
G3425,05/25/2023 14:28 CDT,30.0,82.0,59.0,3.0,338.0,5.0,489.0,0.0,0.0,,NNW,84.25,66.26,29.35,29.97
G3425,05/25/2023 14:38 CDT,30.0,82.0,61.0,2.0,45.0,3.0,455.0,0.0,0.0,,NE,84.61,67.22,29.35,29.97
G3425,05/25/2023 14:48 CDT,30.0,83.0,59.0,2.0,0.0,3.0,570.0,0.0,0.0,,N,85.69,67.2,29.35,29.97
G3425,05/25/2023 14:58 CDT,29.99,84.0,58.0,3.0,135.0,5.0,638.0,0.0,0.0,,SE,87.0,67.65,29.34,29.96
G3425,05/25/2023 15:08 CDT,29.98,84.0,58.0,0.0,,2.0,520.0,0.0,0.0,,,87.0,67.65,29.33,29.95
G3425,05/25/2023 15:18 CDT,29.97,84.0,57.0,1.0,338.0,3.0,831.0,0.0,0.0,,NNW,86.75,67.15,29.32,29.94
G3425,05/25/2023 15:28 CDT,29.97,85.0,56.0,2.0,113.0,3.0,527.0,0.0,0.0,,ESE,88.06,67.57,29.32,29.94
G3425,05/25/2023 15:38 CDT,29.96,84.0,61.0,2.0,90.0,3.0,773.0,0.0,0.0,,E,87.79,69.12,29.31,29.93
G3425,05/25/2023 15:48 CDT,29.95,85.0,60.0,2.0,158.0,3.0,733.0,0.0,0.0,,SSE,89.25,69.58,29.3,29.92
G3425,05/25/2023 15:58 CDT,29.94,86.0,56.0,2.0,180.0,3.0,751.0,0.0,0.0,,S,89.72,68.51,29.29,29.9
G3425,05/25/2023 16:08 CDT,29.91,86.0,56.0,3.0,135.0,4.0,833.0,0.0,0.0,,SE,89.72,68.51,29.26,29.87
G3425,05/25/2023 16:18 CDT,29.89,84.0,56.0,3.0,203.0,5.99,246.0,0.0,0.0,,SSW,86.5,66.63,29.24,29.86
G3425,05/25/2023 16:28 CDT,29.89,83.0,59.0,3.0,90.0,5.0,394.0,0.0,0.0,,E,85.69,67.2,29.24,29.86
G3425,05/25/2023 16:38 CDT,29.91,84.0,56.0,1.0,23.0,2.0,740.0,0.0,0.0,,NNE,86.5,66.63,29.26,29.88
G3425,05/25/2023 16:48 CDT,29.91,85.0,60.0,2.0,68.0,5.0,682.0,0.0,0.0,,ENE,89.25,69.58,29.26,29.88
G3425,05/25/2023 16:58 CDT,29.91,86.0,55.0,1.0,45.0,3.0,592.0,0.0,0.0,,NE,89.4,67.98,29.26,29.87
G3425,05/25/2023 17:08 CDT,29.91,86.0,58.0,3.0,90.0,4.0,547.0,0.0,0.0,,E,90.39,69.53,29.26,29.87
G3425,05/25/2023 17:18 CDT,29.89,85.0,56.0,2.0,225.0,3.0,522.0,0.0,0.0,,SW,88.06,67.57,29.24,29.86
G3425,05/25/2023 17:28 CDT,29.9,86.0,55.0,1.0,0.0,2.0,508.0,0.0,0.0,,N,89.4,67.98,29.25,29.86
